gutenberg_id,text,title
43,"of delay, but ushered direct from the door to the dining-room where Dr.",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"Lanyon sat alone over his wine. This was a hearty, healthy, dapper,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"red-faced gentleman, with a shock of hair prematurely white, and a",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"boisterous and decided manner. At sight of Mr. Utterson, he sprang up",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"from his chair and welcomed him with both hands. The geniality, as was",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"the way of the man, was somewhat theatrical to the eye; but it reposed",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"on genuine feeling. For these two were old friends, old mates both at",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"school and college, both thorough respectors of themselves and of each",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"other, and what does not always follow, men who thoroughly enjoyed each",The Strange Case of Dr. Jekyll and Mr. Hyde
43,other’s company.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"After a little rambling talk, the lawyer led up to the subject which so",The Strange Case of Dr. Jekyll and Mr. Hyde
43,disagreeably preoccupied his mind.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“I suppose, Lanyon,” said he, “you and I must be the two oldest friends",The Strange Case of Dr. Jekyll and Mr. Hyde
43,that Henry Jekyll has?”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“I wish the friends were younger,” chuckled Dr. Lanyon. “But I suppose",The Strange Case of Dr. Jekyll and Mr. Hyde
43,we are. And what of that? I see little of him now.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,“Indeed?” said Utterson. “I thought you had a bond of common interest.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“We had,” was the reply. “But it is more than ten years since Henry",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"Jekyll became too fanciful for me. He began to go wrong, wrong in mind;",The Strange Case of Dr. Jekyll and Mr. Hyde
43,and though of course I continue to take an interest in him for old,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"sake’s sake, as they say, I see and I have seen devilish little of the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"man. Such unscientific balderdash,” added the doctor, flushing suddenly",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"purple, “would have estranged Damon and Pythias.”",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,This little spirit of temper was somewhat of a relief to Mr. Utterson.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“They have only differed on some point of science,” he thought; and",The Strange Case of Dr. Jekyll and Mr. Hyde
43,being a man of no scientific passions (except in the matter of,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"conveyancing), he even added: “It is nothing worse than that!” He gave",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"his friend a few seconds to recover his composure, and then approached",The Strange Case of Dr. Jekyll and Mr. Hyde
43,the question he had come to put. “Did you ever come across a _protégé_,The Strange Case of Dr. Jekyll and Mr. Hyde
43,of his—one Hyde?” he asked.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,“Hyde?” repeated Lanyon. “No. Never heard of him. Since my time.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,That was the amount of information that the lawyer carried back with,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"him to the great, dark bed on which he tossed to and fro, until the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,small hours of the morning began to grow large. It was a night of,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"little ease to his toiling mind, toiling in mere darkness and besieged",The Strange Case of Dr. Jekyll and Mr. Hyde
43,by questions.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,Six o’clock struck on the bells of the church that was so conveniently,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"near to Mr. Utterson’s dwelling, and still he was digging at the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,problem. Hitherto it had touched him on the intellectual side alone;,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"but now his imagination also was engaged, or rather enslaved; and as he",The Strange Case of Dr. Jekyll and Mr. Hyde
43,lay and tossed in the gross darkness of the night and the curtained,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"room, Mr. Enfield’s tale went by before his mind in a scroll of lighted",The Strange Case of Dr. Jekyll and Mr. Hyde
43,pictures. He would be aware of the great field of lamps of a nocturnal,The Strange Case of Dr. Jekyll and Mr. Hyde
43,city; then of the figure of a man walking swiftly; then of a child,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"running from the doctor’s; and then these met, and that human",The Strange Case of Dr. Jekyll and Mr. Hyde
43,Juggernaut trod the child down and passed on regardless of her screams.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"Or else he would see a room in a rich house, where his friend lay",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"asleep, dreaming and smiling at his dreams; and then the door of that",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"room would be opened, the curtains of the bed plucked apart, the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"sleeper recalled, and lo! there would stand by his side a figure to",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"whom power was given, and even at that dead hour, he must rise and do",The Strange Case of Dr. Jekyll and Mr. Hyde
43,its bidding. The figure in these two phases haunted the lawyer all,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"night; and if at any time he dozed over, it was but to see it glide",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"more stealthily through sleeping houses, or move the more swiftly and",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"still the more swiftly, even to dizziness, through wider labyrinths of",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"lamplighted city, and at every street corner crush a child and leave",The Strange Case of Dr. Jekyll and Mr. Hyde
43,her screaming. And still the figure had no face by which he might know,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"it; even in his dreams, it had no face, or one that baffled him and",The Strange Case of Dr. Jekyll and Mr. Hyde
43,melted before his eyes; and thus it was that there sprang up and grew,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"apace in the lawyer’s mind a singularly strong, almost an inordinate,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,curiosity to behold the features of the real Mr. Hyde. If he could but,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"once set eyes on him, he thought the mystery would lighten and perhaps",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"roll altogether away, as was the habit of mysterious things when well",The Strange Case of Dr. Jekyll and Mr. Hyde
43,examined. He might see a reason for his friend’s strange preference or,The Strange Case of Dr. Jekyll and Mr. Hyde
43,bondage (call it which you please) and even for the startling clause of,The Strange Case of Dr. Jekyll and Mr. Hyde
43,the will. At least it would be a face worth seeing: the face of a man,The Strange Case of Dr. Jekyll and Mr. Hyde
43,who was without bowels of mercy: a face which had but to show itself to,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"raise up, in the mind of the unimpressionable Enfield, a spirit of",The Strange Case of Dr. Jekyll and Mr. Hyde
43,enduring hatred.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"From that time forward, Mr. Utterson began to haunt the door in the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"by-street of shops. In the morning before office hours, at noon when",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"business was plenty and time scarce, at night under the face of the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"fogged city moon, by all lights and at all hours of solitude or",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"concourse, the lawyer was to be found on his chosen post.",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“If he be Mr. Hyde,” he had thought, “I shall be Mr. Seek.”",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,And at last his patience was rewarded. It was a fine dry night; frost,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"in the air; the streets as clean as a ballroom floor; the lamps,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"unshaken by any wind, drawing a regular pattern of light and shadow. By",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"ten o’clock, when the shops were closed, the by-street was very",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"solitary and, in spite of the low growl of London from all round, very",The Strange Case of Dr. Jekyll and Mr. Hyde
43,silent. Small sounds carried far; domestic sounds out of the houses,The Strange Case of Dr. Jekyll and Mr. Hyde
43,were clearly audible on either side of the roadway; and the rumour of,The Strange Case of Dr. Jekyll and Mr. Hyde
43,the approach of any passenger preceded him by a long time. Mr. Utterson,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"had been some minutes at his post, when he was aware of an odd light",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"footstep drawing near. In the course of his nightly patrols, he had",The Strange Case of Dr. Jekyll and Mr. Hyde
43,long grown accustomed to the quaint effect with which the footfalls of,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"a single person, while he is still a great way off, suddenly spring out",The Strange Case of Dr. Jekyll and Mr. Hyde
43,distinct from the vast hum and clatter of the city. Yet his attention,The Strange Case of Dr. Jekyll and Mr. Hyde
43,had never before been so sharply and decisively arrested; and it was,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"with a strong, superstitious prevision of success that he withdrew into",The Strange Case of Dr. Jekyll and Mr. Hyde
43,the entry of the court.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"The steps drew swiftly nearer, and swelled out suddenly louder as they",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"turned the end of the street. The lawyer, looking forth from the entry,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,could soon see what manner of man he had to deal with. He was small and,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"very plainly dressed and the look of him, even at that distance, went",The Strange Case of Dr. Jekyll and Mr. Hyde
43,somehow strongly against the watcher’s inclination. But he made,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"straight for the door, crossing the roadway to save time; and as he",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"came, he drew a key from his pocket like one approaching home.",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,Mr. Utterson stepped out and touched him on the shoulder as he passed.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“Mr. Hyde, I think?”",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,Mr. Hyde shrank back with a hissing intake of the breath. But his fear,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"was only momentary; and though he did not look the lawyer in the face,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,he answered coolly enough: “That is my name. What do you want?”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“I see you are going in,” returned the lawyer. “I am an old friend of",The Strange Case of Dr. Jekyll and Mr. Hyde
43,Dr. Jekyll’s—Mr. Utterson of Gaunt Street—you must have heard of my,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"name; and meeting you so conveniently, I thought you might admit me.”",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“You will not find Dr. Jekyll; he is from home,” replied Mr. Hyde,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"blowing in the key. And then suddenly, but still without looking up,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,“How did you know me?” he asked.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“On your side,” said Mr. Utterson “will you do me a favour?”",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“With pleasure,” replied the other. “What shall it be?”",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,“Will you let me see your face?” asked the lawyer.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"Mr. Hyde appeared to hesitate, and then, as if upon some sudden",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"reflection, fronted about with an air of defiance; and the pair stared",The Strange Case of Dr. Jekyll and Mr. Hyde
43,at each other pretty fixedly for a few seconds. “Now I shall know you,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"again,” said Mr. Utterson. “It may be useful.”",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“Yes,” returned Mr. Hyde, “It is as well we have met; and _à propos_,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,you should have my address.” And he gave a number of a street in Soho.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“Good God!” thought Mr. Utterson, “can he, too, have been thinking of",The Strange Case of Dr. Jekyll and Mr. Hyde
43,the will?” But he kept his feelings to himself and only grunted in,The Strange Case of Dr. Jekyll and Mr. Hyde
43,acknowledgment of the address.,The Strange Case of Dr. Jekyll and Mr. Hyde
